num_visits,location,total_minutes_on_demo,user_age,demo_source,data_rows_input,operating_system,users_in_network,outreach_emails_sent,support_tickets_filed,converted
9,Freehold,126.8548087,42,website,9228,Windows,24,6,0,TRUE
9,Seattle,70.19446712,40,website,8349,Windows,30,7,3,TRUE
9,Albany,187.4353592,38,referral,12399,OSX,22,7,1,TRUE
10,Albany,215.9862977,45,conference,8173,Other,24,7,0,TRUE
5,Seattle,185.6043953,49,email,5478,OSX,15,5,2,FALSE
10,San Diego,98.74950432,37,conference,12684,Windows,31,5,3,TRUE
6,Atlanta,140.2916894,45,website,11056,Other,19,7,0,FALSE
8,Boston,101.3624647,46,email,13310,Windows,35,7,1,TRUE
8,Albany,160.3406301,35,referral,11532,OSX,25,6,0,TRUE
7,Los Angeles,230.8422249,40,referral,2958,Windows,19,6,0,FALSE
7,Kansas City,157.5297252,40,website,11559,Other,22,7,0,FALSE
7,Boston,155.8454499,40,website,12122,Other,26,6,1,FALSE
8,San Diego,155.2366584,39,website,11778,OSX,29,7,1,FALSE
11,Freehold,101.8269808,42,referral,8537,OSX,28,5,2,FALSE
7,Phoenix,170.7298012,51,referral,9420,Windows,27,6,1,TRUE
7,Las Vegas,164.8468015,45,referral,9103,Windows,18,6,0,FALSE
7,Chicago,110.9592697,40,referral,9029,Windows,22,7,0,FALSE
6,Atlanta,139.8949785,39,referral,10124,Windows,23,5,0,FALSE
7,Atlanta,168.1202543,50,email,14025,Windows,13,6,0,FALSE
10,Kansas City,86.46663939,45,conference,12818,Windows,34,5,1,TRUE
9,San Jose,91.71206465,51,conference,8816,Windows,15,5,0,FALSE
6,Columbus,118.8139126,52,email,10410,Windows,18,6,0,FALSE
8,San Diego,134.3881852,44,referral,9133,Other,18,6,0,FALSE
7,Albany,161.7364366,47,conference,7320,Windows,17,7,0,FALSE
7,San Jose,227.3708662,41,referral,6095,Windows,17,6,1,TRUE
10,Freehold,135.2326928,44,conference,12625,Windows,28,6,1,FALSE
6,Freehold,167.4286266,47,referral,5551,Windows,11,5,1,FALSE
6,Memphis,57.53234881,51,website,8039,Windows,14,7,4,FALSE
7,Albany,172.0721683,43,website,10538,OSX,20,6,1,TRUE
6,Atlanta,158.1547296,45,referral,10318,Windows,33,6,4,TRUE
10,Tulsa,137.9959859,48,website,9935,Other,23,5,1,FALSE
9,Denver,152.4165312,48,email,12046,Windows,18,6,0,FALSE
8,Atlanta,188.1909779,42,website,5263,OSX,27,6,0,TRUE
7,Albany,123.1288128,55,conference,7288,OSX,13,7,0,FALSE
7,Boston,113.5372589,50,conference,10409,OSX,13,6,0,FALSE
8,Seattle,216.1213944,49,email,7446,OSX,19,6,0,TRUE
5,Memphis,163.8603023,58,conference,7675,OSX,12,4,0,TRUE
7,Chicago,181.6944237,46,conference,14544,Windows,20,7,0,FALSE
4,Las Vegas,129.0417369,47,conference,7633,OSX,20,5,2,FALSE
7,Albany,142.7362804,50,website,10342,Windows,20,5,3,TRUE
7,Phoenix,117.2709317,45,email,8115,Windows,16,7,0,FALSE
4,Phoenix,200.0715939,35,email,13484,Windows,27,7,0,FALSE
5,Los Angeles,157.3332699,53,conference,9534,OSX,11,6,0,FALSE
8,Kansas City,176.4504491,40,email,8628,Windows,13,7,0,FALSE
8,Austin,138.6123691,36,website,11456,Windows,27,6,1,FALSE
7,Tulsa,105.4116389,53,conference,7663,OSX,11,5,1,FALSE
10,San Jose,124.8728374,33,website,8105,Windows,23,7,0,FALSE
7,Kansas City,148.9038761,42,referral,11447,OSX,24,9,0,FALSE
9,Denver,122.7834795,44,website,9972,Windows,24,6,2,FALSE
10,Denver,100.3916971,39,referral,6777,OSX,31,5,1,FALSE
10,Phoenix,112.0936064,48,email,12570,Windows,20,5,4,TRUE
7,Columbus,177.1008191,50,referral,11255,OSX,22,7,3,TRUE
11,Chicago,85.09631815,43,referral,6082,Windows,20,7,0,FALSE
8,Denver,164.6601869,39,email,13095,OSX,28,6,2,FALSE
10,Chicago,135.16657,33,referral,9817,OSX,32,5,3,FALSE
7,Chicago,139.0999177,39,email,11179,OSX,32,5,0,FALSE
7,Denver,135.5432655,44,website,11897,Other,26,6,1,FALSE
6,Phoenix,124.4262711,42,conference,8607,Windows,20,7,0,FALSE
8,Albany,150.5586423,44,email,11738,Other,29,8,1,TRUE
8,Kansas City,145.6525632,47,website,12485,OSX,20,6,0,FALSE
9,Austin,206.9794859,44,website,8639,OSX,25,6,0,TRUE
7,Albany,92.12956674,45,website,8567,Windows,18,6,1,FALSE
10,Los Angeles,250.9882953,42,referral,9014,OSX,19,7,1,TRUE
5,Atlanta,176.0063729,50,email,9699,Other,21,6,0,FALSE
9,Denver,90.78854983,43,email,13029,Windows,24,6,1,TRUE
5,Columbus,154.2453156,52,email,8126,Windows,23,5,0,FALSE
9,Tulsa,129.8786248,43,referral,9124,Other,22,6,0,FALSE
7,Freehold,140.256484,43,email,12060,Windows,29,6,1,FALSE
5,Tulsa,162.4292865,52,email,5588,OSX,7,6,1,FALSE
9,Freehold,191.8276382,56,conference,14878,OSX,13,6,1,FALSE
7,Los Angeles,133.504718,38,referral,8977,Other,27,7,1,FALSE
10,Chicago,116.387581,35,referral,9048,OSX,38,8,3,FALSE
8,Kansas City,175.003513,40,referral,11500,OSX,28,5,0,TRUE
7,New York,162.9130773,49,website,10731,Other,18,6,4,TRUE
6,Denver,197.9937132,47,website,8796,Windows,17,5,0,FALSE
9,Phoenix,102.9524183,39,referral,8085,Windows,33,6,3,FALSE
6,Seattle,148.7574949,40,email,11217,Windows,23,7,0,FALSE
7,Freehold,147.993374,47,website,11909,Windows,24,7,1,FALSE
5,Denver,152.2758938,48,email,6543,Windows,18,6,2,FALSE
8,Boston,121.3179652,44,email,11219,Windows,27,6,2,TRUE
5,Boston,179.2083508,46,conference,13933,Windows,16,6,0,FALSE
6,Chicago,153.9343705,49,conference,12538,Windows,6,7,0,FALSE
7,New York,153.07353,46,website,9673,Other,19,6,3,TRUE
6,Seattle,149.9886878,35,referral,10386,Windows,24,8,0,FALSE
5,Los Angeles,125.2367528,45,website,6475,Windows,16,6,1,FALSE
7,Albany,184.7797687,51,website,8421,OSX,17,5,1,TRUE
6,San Diego,147.648989,43,website,7177,Windows,12,5,1,FALSE
7,Albany,85.2703863,48,website,10376,Windows,15,6,0,FALSE
4,Denver,101.9476145,46,conference,9847,Other,19,6,1,FALSE
10,Freehold,119.0145796,33,referral,8149,Windows,29,6,1,FALSE
9,Albany,186.0437526,50,conference,8270,OSX,29,6,0,TRUE
8,Phoenix,234.5337705,55,conference,4725,OSX,24,6,0,TRUE
7,Tulsa,90.71443754,52,email,7533,Windows,13,6,1,FALSE
7,Austin,100.6097242,48,website,10191,Windows,16,7,0,FALSE
5,Atlanta,163.3051545,45,conference,4902,Other,16,6,2,FALSE
6,San Jose,105.348128,45,conference,7597,Windows,21,6,2,FALSE
8,Seattle,235.5984842,46,referral,10273,OSX,19,7,2,TRUE
7,Austin,98.57358277,41,referral,10925,Windows,17,6,0,FALSE
9,Columbus,127.4131631,34,email,17349,Other,40,6,1,TRUE
8,Boston,183.1036292,43,email,13699,OSX,24,6,1,TRUE
7,Los Angeles,128.9567046,46,email,9931,Other,20,7,1,TRUE
7,Denver,179.501861,44,email,10281,Windows,18,5,0,FALSE
13,Las Vegas,68.64150157,38,website,6741,Windows,25,4,0,FALSE
4,Kansas City,135.9559428,41,conference,8310,Windows,28,8,1,FALSE
5,Austin,164.9044433,44,website,6916,Windows,23,5,1,FALSE
11,Seattle,105.9873012,34,website,8953,Windows,31,5,1,FALSE
7,San Jose,178.0392705,53,website,11653,Windows,15,5,2,TRUE
6,Phoenix,146.9160471,44,website,10045,Windows,19,7,0,FALSE
9,Memphis,131.4374553,41,referral,10087,OSX,32,7,4,FALSE
8,Albany,113.3995529,37,referral,8678,OSX,29,7,2,FALSE
8,San Jose,274.4302,48,referral,6491,OSX,17,6,1,TRUE
7,Memphis,144.7244361,49,website,6549,Windows,10,4,0,FALSE
7,Las Vegas,135.5724099,52,email,8096,Windows,15,6,0,FALSE
6,Columbus,136.1274201,43,conference,6929,Windows,20,6,0,FALSE
7,New York,149.4188357,35,email,11800,Windows,29,6,1,FALSE
6,Las Vegas,127.7015587,51,conference,9807,Windows,16,5,0,FALSE
6,Las Vegas,164.8582517,44,email,12479,Windows,13,5,0,TRUE
8,Albany,176.243335,35,referral,11925,Other,26,6,0,TRUE
10,Kansas City,94.93837719,34,referral,5343,Windows,29,7,0,FALSE
5,Boston,217.7662827,48,conference,4113,OSX,18,4,1,FALSE
7,Los Angeles,159.5280926,46,conference,7597,Windows,14,6,0,FALSE
8,Kansas City,131.3088404,50,email,10070,Windows,20,5,1,FALSE
6,Freehold,63.04561871,49,email,9375,Windows,17,6,2,FALSE
4,Austin,204.4115334,46,conference,4310,OSX,16,6,1,FALSE
11,Las Vegas,87.97822786,33,referral,5677,Other,33,6,2,FALSE
10,Denver,116.2591997,48,referral,8881,OSX,25,6,2,FALSE
7,Phoenix,140.7555951,50,conference,9477,Other,13,7,0,FALSE
7,Seattle,163.9015247,41,referral,13894,OSX,16,6,2,FALSE
10,Seattle,137.278772,39,website,9332,Other,23,6,1,FALSE
6,Albany,152.5159457,40,referral,12275,Other,27,6,1,TRUE
7,San Jose,164.6314716,38,email,12220,Windows,21,6,0,FALSE
6,San Jose,202.376763,50,email,6408,Other,13,8,0,FALSE
7,Austin,145.1298172,47,conference,5416,Windows,16,6,1,FALSE
6,Kansas City,123.0072547,44,email,7258,Windows,15,6,0,FALSE
10,Chicago,243.3101244,39,referral,10255,Windows,24,6,2,TRUE
4,San Jose,199.8866206,51,referral,5734,OSX,21,5,5,TRUE
8,Chicago,201.6881659,44,referral,6394,OSX,24,6,0,TRUE
9,Boston,262.1401773,50,email,9531,OSX,19,6,2,TRUE
7,Chicago,162.7554897,46,referral,8078,OSX,18,6,4,TRUE
8,San Diego,131.1146201,41,email,11093,Windows,25,8,1,FALSE
9,San Diego,123.1392715,38,referral,7878,Windows,20,5,0,FALSE
7,Denver,156.062294,39,website,11566,Other,21,6,0,FALSE
9,Atlanta,92.50424992,45,email,12747,Windows,21,7,3,TRUE
5,Los Angeles,126.1089564,44,conference,10044,Other,22,6,0,FALSE
8,Freehold,109.8970649,56,website,7646,Windows,13,6,0,FALSE
9,Boston,129.3278684,42,referral,10984,OSX,28,5,1,FALSE
6,Chicago,109.7254197,54,website,8593,Windows,14,6,2,FALSE
5,Seattle,140.0459671,48,website,10568,Windows,20,7,0,FALSE
7,Tulsa,50.00174955,50,email,7725,Windows,15,7,4,FALSE
8,Memphis,129.6465602,46,referral,8957,OSX,20,6,0,FALSE
5,New York,104.0710096,35,referral,12992,OSX,28,6,0,TRUE
11,Albany,95.43724851,36,email,8310,Windows,36,6,2,TRUE
8,Seattle,182.6737484,37,referral,12812,Windows,22,7,3,FALSE
8,Austin,136.7442319,44,conference,10317,Windows,23,5,0,FALSE
10,Boston,108.2839934,39,referral,7523,Windows,26,6,0,FALSE
6,Boston,161.7150557,42,conference,8840,OSX,17,7,0,FALSE
7,Columbus,193.2545846,41,referral,12196,OSX,20,6,1,TRUE
6,Denver,136.7463034,43,conference,5218,Windows,18,7,2,FALSE
7,Kansas City,165.7326967,44,email,11954,OSX,23,5,0,FALSE
8,Atlanta,138.3624851,45,website,8851,OSX,18,5,0,FALSE
7,Atlanta,170.3673041,45,email,4958,Windows,15,7,0,FALSE
10,Columbus,133.3242317,38,referral,9412,OSX,23,6,1,FALSE
10,Columbus,155.1606712,50,email,13041,OSX,22,6,2,TRUE
7,Kansas City,157.0338568,42,website,11883,OSX,23,7,0,TRUE
7,New York,109.9433479,39,referral,8142,Windows,28,6,0,FALSE
10,San Jose,134.4009625,27,referral,8963,OSX,36,6,4,FALSE
9,Columbus,94.1534498,48,website,8025,Windows,22,7,0,FALSE
11,San Diego,91.72685443,42,email,9394,Windows,29,6,3,TRUE
5,Columbus,161.0299382,49,website,11135,Windows,18,5,0,FALSE
3,Seattle,94.77345089,35,website,15540,Windows,30,5,2,TRUE
5,Columbus,120.3661413,33,website,10630,Windows,27,6,0,FALSE
10,Austin,126.185728,44,website,9884,Other,24,7,1,FALSE
8,San Diego,130.7467658,46,conference,12066,Windows,20,6,0,FALSE
7,Austin,167.0730125,45,email,13022,Other,22,6,0,FALSE
3,New York,229.4854548,62,referral,11168,Windows,21,5,2,FALSE
8,New York,135.4245517,43,website,11648,OSX,29,7,2,FALSE
9,San Diego,254.9211594,42,referral,5975,OSX,18,7,0,TRUE
8,Boston,254.2254619,51,email,8081,OSX,14,5,2,TRUE
8,Denver,108.4707507,47,website,15497,Other,26,6,4,TRUE
5,Kansas City,113.455058,53,conference,3759,OSX,13,7,5,FALSE
8,New York,149.8363153,44,website,10332,Windows,18,6,0,FALSE
7,Austin,169.3101917,49,referral,5074,Windows,15,6,0,FALSE
8,San Diego,162.9753919,43,referral,10525,OSX,30,6,3,FALSE
7,Las Vegas,167.6095726,51,email,11883,Windows,15,7,3,TRUE
6,Las Vegas,177.128464,51,referral,10498,OSX,21,7,4,TRUE
6,Las Vegas,114.020416,43,conference,6084,Windows,12,5,2,FALSE
7,Columbus,218.3554595,50,conference,5984,OSX,14,6,0,FALSE
5,Chicago,212.0240141,56,referral,4350,Windows,11,4,1,FALSE
8,Las Vegas,126.6203929,50,website,11374,Windows,17,6,4,TRUE
7,Freehold,167.5772941,44,email,12743,Windows,19,4,0,FALSE
7,Austin,152.572374,44,conference,12446,Windows,17,7,0,FALSE
7,Los Angeles,169.0241575,37,website,8222,Windows,23,6,0,TRUE
7,Los Angeles,125.5298219,48,conference,9757,OSX,12,6,0,FALSE
7,Seattle,124.1016574,42,conference,7420,Windows,15,6,1,FALSE
5,Boston,71.79336018,42,conference,9236,OSX,19,6,1,FALSE
7,Austin,139.0785148,40,email,11798,OSX,28,6,0,TRUE
10,San Diego,192.8932852,41,email,10449,OSX,30,6,0,TRUE
6,Denver,59.65453905,49,conference,8668,OSX,15,6,3,FALSE
7,Albany,72.48059464,41,email,12520,Windows,22,6,0,FALSE
8,Atlanta,120.5882463,42,referral,9689,Other,29,5,1,FALSE
5,Denver,162.2006429,53,website,1618,Windows,8,6,5,FALSE
8,Kansas City,156.0038018,43,email,8952,OSX,14,5,3,TRUE
6,Los Angeles,184.2024199,47,email,16441,OSX,24,6,3,TRUE
6,Denver,144.58138,44,referral,6365,Windows,18,6,2,FALSE
7,Freehold,123.370333,45,website,11244,Other,18,6,4,TRUE
5,New York,126.4640211,55,conference,8422,Windows,20,7,1,FALSE
7,Freehold,118.6790051,45,email,8183,Windows,16,5,0,TRUE
6,Phoenix,102.7779877,55,website,14573,Windows,22,6,2,TRUE
7,Chicago,142.4078062,41,referral,10821,Other,19,5,0,FALSE
7,Chicago,123.5386708,38,referral,9611,Windows,25,5,0,FALSE
6,Austin,219.9415288,54,referral,3255,Windows,10,5,1,FALSE
6,San Jose,166.2663325,44,email,6522,Windows,21,5,0,FALSE
6,New York,167.2427112,39,email,12415,Other,23,6,0,TRUE
8,San Jose,117.2909067,39,referral,8113,Windows,23,4,0,FALSE
6,Las Vegas,155.1025306,45,conference,13542,Windows,21,6,0,FALSE
10,Freehold,106.1395828,41,referral,8324,OSX,30,5,2,FALSE
6,New York,136.959178,49,conference,9631,OSX,16,7,0,FALSE
9,Tulsa,114.1213336,39,website,9097,Windows,23,6,0,FALSE
7,San Diego,178.8946144,37,website,13205,OSX,36,6,4,FALSE
10,Memphis,108.569254,44,referral,8251,OSX,27,5,2,FALSE
6,Memphis,186.0503268,44,conference,9149,Other,23,7,0,FALSE
7,Atlanta,113.3089651,48,conference,8447,Windows,21,5,1,FALSE
6,San Diego,152.6781105,39,email,7930,Windows,21,7,0,FALSE
10,Memphis,122.9301603,47,email,9706,OSX,23,5,0,FALSE
6,Albany,102.0419898,44,email,8796,Windows,24,6,1,FALSE
6,Las Vegas,185.541119,49,referral,9232,OSX,17,4,1,TRUE
9,Austin,197.9291165,43,referral,8821,OSX,27,7,0,TRUE
8,Phoenix,179.9981053,40,referral,7416,OSX,23,5,0,TRUE
6,Boston,168.1915217,45,conference,12654,Windows,15,6,0,FALSE
8,Atlanta,128.6031624,35,referral,9075,OSX,29,7,2,FALSE
8,San Diego,135.9479926,39,referral,9601,Windows,27,6,0,FALSE
6,Freehold,144.8309884,50,conference,11155,OSX,15,6,0,TRUE
6,Boston,154.8286799,48,email,4878,Windows,15,8,1,FALSE
7,Chicago,154.2157802,49,website,11652,Windows,28,6,3,FALSE
9,Denver,100.3978284,41,referral,8508,Windows,27,6,1,FALSE
8,Seattle,197.9500346,41,referral,8700,Other,28,7,0,TRUE
13,Atlanta,93.09919509,52,website,8248,OSX,21,8,1,FALSE
6,Kansas City,153.2341662,39,referral,10412,Windows,20,7,0,FALSE
7,San Diego,205.6578544,46,email,4994,Other,22,6,0,TRUE
7,Boston,116.6158094,48,referral,13990,OSX,27,4,3,TRUE
8,Memphis,171.5857843,44,website,12118,OSX,22,7,4,TRUE
7,Phoenix,119.7770204,42,referral,9718,Windows,17,6,0,FALSE
10,Boston,228.6413063,40,referral,9358,OSX,22,5,0,TRUE
9,Albany,119.3649141,49,email,12202,Windows,18,7,1,TRUE
6,Chicago,188.6361716,45,email,5265,Windows,18,6,0,FALSE
7,Columbus,162.4191205,44,email,13145,Windows,25,6,0,FALSE
7,Atlanta,135.4584588,39,website,10615,Windows,22,6,0,FALSE
11,San Diego,115.5130327,43,website,9185,OSX,38,8,4,FALSE
9,Phoenix,156.4459828,47,email,12824,OSX,22,8,1,FALSE
14,Tulsa,54.74540126,44,referral,6965,Other,27,7,1,FALSE
8,Memphis,202.5103933,53,conference,3069,OSX,22,6,0,TRUE
9,Denver,126.7210613,46,email,9994,Windows,23,6,0,TRUE
13,Memphis,67.26498644,30,referral,4144,OSX,37,5,2,FALSE
5,Phoenix,193.255942,39,referral,8015,Windows,19,7,2,TRUE
9,Memphis,133.1418285,44,email,10323,Windows,20,5,0,FALSE
6,San Diego,143.2428203,41,referral,10414,Windows,12,8,0,FALSE
7,Phoenix,167.4105621,53,referral,5697,Windows,10,6,1,FALSE
6,Denver,150.7447202,48,referral,8375,Windows,26,6,4,TRUE
8,Tulsa,170.0132712,46,conference,11165,OSX,26,7,0,TRUE
5,Chicago,178.4068516,47,referral,9824,OSX,22,6,4,TRUE
5,Boston,96.59437403,39,conference,9667,Windows,23,5,1,FALSE
6,Los Angeles,176.7134935,39,website,13180,Other,25,7,1,FALSE
7,Albany,139.890689,47,website,11040,Other,24,6,3,TRUE
6,Phoenix,142.6238761,44,email,9277,Windows,22,7,0,FALSE
10,Kansas City,106.9686542,40,referral,8429,Other,22,7,0,FALSE
4,Los Angeles,170.9421979,51,conference,7167,OSX,18,7,1,FALSE
6,Columbus,132.8801163,36,referral,13382,OSX,29,5,1,TRUE
6,Columbus,155.3288638,35,referral,12487,Windows,22,5,2,TRUE
6,Boston,167.0176019,49,conference,8459,Other,16,5,0,FALSE
8,Kansas City,143.3087568,49,website,10623,Windows,24,7,3,TRUE
5,Austin,187.4228843,45,email,6674,Windows,16,8,0,FALSE
6,San Jose,125.446737,42,conference,8935,Windows,22,6,0,FALSE
11,Tulsa,126.7756277,40,email,10340,OSX,30,7,1,FALSE
10,Columbus,100.7141173,41,website,8408,Windows,19,7,0,FALSE
5,Denver,141.7785698,49,conference,11766,OSX,20,5,0,FALSE
8,Albany,156.4463151,35,referral,10108,Other,27,5,1,FALSE
8,Phoenix,95.64875874,46,email,14245,Windows,19,7,4,TRUE
8,Kansas City,97.55289895,33,conference,7526,Windows,19,6,0,FALSE
6,Austin,160.3766734,43,email,7320,Windows,16,6,0,FALSE
8,Albany,137.72934,41,referral,8537,Windows,27,7,1,FALSE
6,Seattle,152.1675632,36,website,9196,Windows,28,7,0,FALSE
8,Tulsa,183.3894365,49,email,9309,Windows,19,8,2,FALSE
8,Freehold,147.4915411,21,referral,7484,Windows,40,6,3,FALSE
6,Atlanta,95.79477236,58,referral,8099,Windows,13,6,2,FALSE
5,Denver,177.684928,55,conference,13550,Windows,11,6,0,FALSE
8,Freehold,189.8979989,50,conference,9563,OSX,31,5,0,TRUE
4,Phoenix,129.41248,49,conference,5474,OSX,13,6,4,FALSE
5,Albany,181.5377073,39,referral,11703,Windows,18,5,0,FALSE
8,Boston,143.6125149,43,email,10712,OSX,25,6,0,FALSE
5,Austin,96.21672415,48,conference,9515,Other,17,6,1,FALSE
10,Las Vegas,131.2592945,49,email,10085,Windows,12,6,0,FALSE
10,Phoenix,220.1044725,48,email,7019,OSX,26,9,0,TRUE
10,Seattle,113.7514609,45,website,8191,Windows,21,7,0,FALSE
8,New York,140.282612,41,website,10164,Windows,18,8,0,FALSE
6,Columbus,171.0194562,50,email,6595,Windows,22,6,0,FALSE
8,Kansas City,159.6199908,45,email,11534,Windows,14,6,0,FALSE
9,Kansas City,136.1186373,45,email,9647,Windows,21,6,3,TRUE
5,Austin,184.6777813,52,website,5420,Windows,17,5,1,FALSE
6,Las Vegas,142.5053291,42,email,6690,Windows,15,6,0,FALSE
9,Columbus,150.8136768,37,referral,9082,Other,27,6,2,FALSE
6,Memphis,160.6706287,46,email,9754,OSX,25,7,0,TRUE
7,Kansas City,200.077302,48,conference,9194,Other,14,6,2,TRUE
8,Columbus,124.8857123,42,website,10540,Windows,17,6,0,FALSE
8,Memphis,206.8034314,42,referral,7226,OSX,22,6,0,TRUE
10,Atlanta,231.9212724,41,referral,8640,OSX,19,8,0,TRUE
6,Austin,120.7860263,55,website,10506,Other,13,7,0,FALSE
5,Boston,153.9181051,52,email,4047,Windows,18,6,4,FALSE
6,Los Angeles,111.6071224,40,email,14450,Other,28,5,1,TRUE
7,Seattle,165.1722913,38,referral,10832,OSX,22,7,0,FALSE
7,Denver,191.1555775,46,email,5214,Windows,12,6,0,FALSE
6,Columbus,134.4465813,45,conference,8040,Windows,21,6,0,TRUE
7,Seattle,141.9026735,44,website,10639,Windows,24,8,0,FALSE
8,Freehold,122.4276989,47,website,13426,Other,24,7,4,TRUE
7,New York,211.4678239,44,email,5842,Windows,16,7,0,FALSE
6,New York,190.8243093,43,conference,14002,Windows,13,5,0,FALSE
7,Seattle,155.2482366,39,conference,7270,Windows,26,5,0,FALSE
7,Los Angeles,161.2514322,52,website,7316,Windows,13,7,0,FALSE
6,Denver,121.2308036,54,conference,7423,OSX,8,9,2,FALSE
5,Austin,138.2024903,40,website,9793,Windows,24,6,0,FALSE
8,San Jose,134.0245771,46,email,11960,Windows,23,4,1,FALSE
8,Memphis,146.6777215,39,email,8730,Windows,23,6,0,TRUE
5,Los Angeles,182.4947166,42,conference,13329,Windows,16,6,0,FALSE
5,Las Vegas,105.3018087,47,conference,8686,Windows,21,6,1,FALSE
5,Albany,175.2252408,51,website,12584,Windows,26,6,2,TRUE
8,Seattle,148.6885738,43,email,12134,Other,25,8,2,FALSE
6,Los Angeles,184.8322664,55,website,4933,Windows,14,6,1,FALSE
10,Columbus,101.768498,44,referral,7901,Other,23,6,1,FALSE
6,Los Angeles,86.3726742,45,conference,9810,OSX,11,6,1,FALSE
6,Las Vegas,139.8765717,52,conference,7827,OSX,12,6,0,FALSE
7,New York,160.3623243,46,email,11318,OSX,26,7,0,TRUE
6,Denver,192.9383335,48,email,6609,Other,16,5,0,FALSE
7,Boston,144.2361345,44,conference,13275,Other,29,7,0,TRUE
10,Kansas City,97.17383302,40,email,11463,Windows,33,5,3,TRUE
9,San Diego,145.2083866,45,referral,6658,OSX,18,6,3,TRUE
8,Denver,130.8974632,48,website,9878,Windows,16,5,0,FALSE
7,Freehold,207.5118643,42,referral,6362,Other,22,7,0,TRUE
6,Las Vegas,177.598753,49,email,13298,Other,14,6,4,TRUE
8,Phoenix,126.6297584,29,referral,9293,Windows,23,6,0,FALSE
6,Seattle,90.40525994,47,conference,7839,Other,16,6,1,FALSE
5,New York,67.62741946,42,conference,8574,Other,17,7,3,FALSE
7,Tulsa,107.04498,46,website,10245,Windows,30,5,0,TRUE
5,San Jose,187.7018634,49,website,7302,Windows,21,5,0,FALSE
6,Austin,82.08337665,44,conference,11742,Windows,26,7,0,FALSE
8,Tulsa,138.4577317,44,conference,12794,Windows,17,6,2,TRUE
6,Tulsa,126.5282035,47,email,4739,Windows,11,4,4,FALSE
9,Boston,210.0614232,45,email,12034,OSX,27,6,1,TRUE
8,Boston,128.2578318,43,referral,9698,Windows,19,7,0,FALSE
6,Chicago,150.1224639,43,website,8999,Windows,23,7,0,FALSE
4,Las Vegas,205.5557373,44,website,14569,OSX,26,6,3,FALSE
9,Denver,126.2387148,43,website,10379,Other,31,6,2,TRUE
8,Denver,117.6162121,45,website,11235,Windows,17,7,0,FALSE
5,Austin,133.7840016,49,email,9849,Windows,18,6,0,FALSE
9,Columbus,205.7645783,48,conference,4345,OSX,24,6,0,FALSE
9,San Diego,96.69802819,44,email,12011,Windows,22,6,4,TRUE
3,Atlanta,144.1926615,47,conference,8377,OSX,21,6,2,FALSE
6,San Jose,124.4805102,52,referral,10111,Windows,10,6,0,FALSE
6,New York,181.4793452,46,email,8391,Windows,24,5,0,FALSE
5,Tulsa,131.299744,45,email,8878,OSX,24,4,0,TRUE
10,New York,94.41785094,41,website,9349,Windows,39,6,4,FALSE
10,Phoenix,99.03060774,47,email,9784,Windows,23,6,0,FALSE
6,Atlanta,45.11772706,43,email,13624,Windows,19,7,0,FALSE
7,Freehold,150.6469113,40,email,9866,Windows,15,6,0,TRUE
10,Boston,98.7022283,46,website,11233,OSX,23,8,1,TRUE
6,Tulsa,137.9040181,49,website,11326,Windows,24,7,1,TRUE
7,Kansas City,167.0392585,51,referral,11892,OSX,27,5,1,TRUE
8,San Jose,119.9591735,41,referral,2884,Windows,44,7,1,TRUE
8,Boston,141.3752301,42,website,9125,Windows,23,6,0,FALSE
7,Seattle,182.0936452,54,website,11041,Windows,26,6,0,TRUE
6,San Jose,175.5955092,49,website,12950,OSX,22,7,1,TRUE
6,Kansas City,142.7671441,43,referral,7578,Windows,23,6,0,FALSE
6,San Jose,183.7291757,44,conference,13624,Windows,10,6,0,FALSE
8,Freehold,154.4535361,47,website,8636,Other,22,6,1,TRUE
5,Memphis,177.5935499,45,conference,6805,OSX,20,7,1,FALSE
7,Seattle,152.3237826,49,referral,9612,Other,22,4,2,TRUE
6,San Jose,173.0360539,37,website,13130,Windows,21,5,0,FALSE
7,Denver,141.4527893,45,website,9523,OSX,23,5,3,TRUE
7,Atlanta,154.2730467,40,website,10897,OSX,35,5,4,FALSE
8,Phoenix,24.81439593,52,conference,12697,Other,12,5,0,FALSE
7,Albany,163.1627288,41,website,11430,OSX,27,5,1,FALSE
10,Phoenix,111.7847841,42,referral,8746,Windows,18,6,0,FALSE
4,Austin,81.77712855,51,conference,8736,Other,18,7,4,FALSE
7,Columbus,175.7451242,46,email,13920,Other,22,6,1,FALSE
10,San Jose,232.9137808,46,email,11025,OSX,25,4,1,TRUE
5,Boston,181.7991524,46,email,5892,Windows,21,6,1,FALSE
7,Seattle,165.4580361,43,conference,6936,Windows,16,7,0,TRUE
5,Austin,164.1073548,54,email,11381,Windows,4,5,0,FALSE
4,Tulsa,107.2961511,46,conference,7448,OSX,17,5,4,FALSE
6,Seattle,143.2646532,37,referral,10414,Windows,26,6,0,FALSE
4,Memphis,132.9151079,48,email,9533,Windows,19,5,1,FALSE
10,Las Vegas,277.0485811,45,referral,6585,OSX,13,5,1,TRUE
9,Atlanta,141.5949056,51,referral,10361,OSX,20,7,1,FALSE
8,Tulsa,202.4998075,44,referral,8604,OSX,29,7,0,TRUE
9,Chicago,132.3950358,49,website,11406,Windows,22,7,2,FALSE
7,Memphis,152.1317039,37,email,12204,Windows,27,6,1,FALSE
